report,source,authored_at,author,status,incident_title,incident_category,important,place_name,note,relevant
so our materials are now coming hmmm #GhanaDecides,Twitter,12/7/2012 10:04,akuaCUDDLE,ignored,Materials now coming,Delayed Logistics,yes,,Find out which station etc. Lost informant to confirm incident.,Y
No EC officials and materials at Ajumako Catholic JSS in the C. Region #GhanaDecides,Twitter,12/7/2012 10:02,NewsBytesNow,ignored,No materials and officials ,Delayed Logistics,yes,"Ajumako Catholic JSS, Central Region",Lost informant to confirm incident.,Y
"#ElectionNuuz A man @ Offinso Polling Station caught pulling out 6 ballot papers from his pocket,ready to thumbprint.",Twitter,12/7/2012 9:57,opoowazy,ignored,Man caught pulling ballot papers to thumbprint,Election Irregularity,yes,Ofinso,A man was caught pulling 6 ballot papers from his pocket waiting to thumbprint. Lost informant to confirm incident.,Y
"@NanaAkufo-Addo No EC Officials at New Oxford polling station,Amakom, Ksi.No electoral materials der almost hrs afta votin started.",Twitter,12/7/2012 9:55,nakruled,ignored,No EC Present,Election Irregularity,yes,"New Oxford polling station,Amakom, Ksi","No EC Officials at New Oxford polling station,Amakom, Ksi.No electoral materials der almost hrs afta votin started. Lost informant to confirm incident.",Y
"Agbogba polling station not voting yet, no electoral officers to start the process but  place is setup. @GhanaDecides @ghanaelections",Twitter,12/7/2012 10:12,sunselsr,ignored,No logistics yet,Delayed Logistics,yes,Agbogba polling station,"No officials or logistics for voting to begin

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
Shiabu in the Ablekuma West constituency still experiencing chaos and confusion awaiting Police intervention @MetrotvGhana # ghanaelection,Twitter,12/7/2012 10:03,ghanaelections,ignored,Chaos and confusion,Party Thugs,yes,Shiabu Ablekima west,"Chaos and confusion. police intervention needed.

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
RT @fiftwitty: smh RT @Quame7: An electoral officer has bn caught thump printing the ballot papers. #GhanaDecides,Twitter,12/7/2012 10:11,kwakutii,ignored,Electoral officer caught thumb printing papers,Fraud,yes,,"Find out the polling center and name of officer if possible

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"Snatching of #BallotBoxes here and there... Manhyia, Kentinkrono, Ablekuma, What Could account for this early Strike? #GhanaElections",Twitter,12/7/2012 10:14,AngeloBenjy,ignored,Snatching of ballot boxes,Ballot Snatching,yes,Manhyia,Lost informant to confirm incident.,Y
"Snatching of #BallotBoxes here and there... Manhyia, Kentinkrono, Ablekuma, What Could account for this early Strike? #GhanaElections",Twitter,12/7/2012 10:14,AngeloBenjy,ignored,Snatching of ballot boxes,Ballot Snatching,yes,Kentinkrono,Lost informant to confirm incident.,Y
"Snatching of #BallotBoxes here and there... Manhyia, Kentinkrono, Ablekuma, What Could account for this early Strike? #GhanaElections",Twitter,12/7/2012 10:14,AngeloBenjy,ignored,Snatching of ballot boxes,Ballot Snatching,yes,Ablekuma  ,Lost informant to confirm incident.,Y
@thenanaaba stealn of ballot box at manhyia north..,Twitter,12/7/2012 10:22,NanaYawDanquah,ignored,Stealing ballot box,Party Thugs,yes,Menhyia North,"Stealing ballot box at Menhyia North

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"RT @AngeloBenjy: Snatching of #BallotBoxes here and there... Manhyia, Kentinkrono, Ablekuma, What Could account for this early Strike? # ...",Twitter,12/7/2012 10:20,mR_aSAntE,ignored,Snatching of Ballot,Ballot Snatching,yes,"Manhyia, Kentinkrono, Ablekuma,","Snatching of  ballot at Manhyia, Kentinkrono, Ablekuma,

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
There are no EC officials at the Agbogba constituency polling station- Dome Kwabenya. #Ghanaelections #Ghanadecides,Twitter,12/7/2012 10:14,SocialZakiyu,ignored,Absence Of EC OFficial,Election Irregularity,yes,Dome Kwabenya,"There are no EC officials at the Agbogba constituency polling station

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
ballot box stolen now now at tech. junctn. angola pollin statn. in kumasi..they are headin towards ejisu-accra road... Emma reportn,Twitter,12/7/2012 10:13,tweneboah_20,ignored,Ballot box stolen - False Information,Election Irregularity,yes,Tech Junction Kumasi,ballot box stolen now now at tech. junctn. angola pollin statn. in kumasi..they are headin towards ejisu-accra road,Y
"""@Bra_Josef: ""@shambhala_bwoy: Eiiiiii prblm @ ashaiman""oh hoh""demma biometric machine no dey work",Twitter,12/7/2012 10:29,shambhala_bwoy,ignored,Verification machine failure,Election Irregularity,yes,Ashaiman,"Verification machine failure

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
Stealn of ballot boxes at effiduase n tins...Ah u pple shudnt allow ooo... NDC acting lik their lives depend on Ashantis....smhnkmt,Twitter,12/7/2012 10:29,QueenSchumaila,ignored,Stolen ballot boxes,Ballot Snatching,yes,Effiduase - Ashanti Region,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
SMH RT @Quame7: Someone has changed the ink at Effiduase LA school and replaced it with fake one. #Ghanadecides,Twitter,12/7/2012 10:31,Papamarfo,ignored,Fake indelible ink,Election Irregularity,yes,Effiduase LA,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
Tema central's ballot papers wet because of last night's rains @GhanaDecides @joyonlineghana @Citi973,Twitter,12/7/2012 10:34,sunselsr,ignored,Wet ballot papers,Delayed Logistics,yes,Tema Central,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
A boy arrested @ odododiodoo 4 registering twice,Twitter,12/7/2012 10:34,ATMawuli,ignored,Double registration,Fraud,yes,Odododiodoo,"Boy arrested for registering twice

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
But make sure your Ballot Papers are Stamped...Very Important..Causing lot of chaos somewhere.. #RadioReports #GhanaDecides,Twitter,12/7/2012 10:39,AngeloBenjy,ignored,Unstamped ballots,Election Irregularity,yes,,"Unstamped ballots causing chaos

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
RT @mantsekev: Unacceptable! Quarter to 11am and EC officials/materials still haven't ARRIVED at some polling stations. #GhanaDecides,Twitter,12/7/2012 10:44,JunkieOnMars,ignored,No presence of EC officials and logistics,Delayed Logistics,yes,,"find out which places officials and logistics are still not present as at 10:30am

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
Confusion at Calvary School Polling Station at Teshie because electoral materials have not yet arrived. #ghanadecides,Twitter,12/7/2012 10:45,Abumubarik,ignored,Delay of Electoral materials,Election Irregularity,yes,Calvary School Polling Station at Teshie ,"Delay of electoral materials

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"RT @Abumubarik: Fire outbreak at Caprice in Accra, disrupted voting briefly. #ghanadecides",Twitter,12/7/2012 10:49,trotromate,ignored,Fire out break,NULL,yes,Caprice Accra,"Fire out break disrupts voting at  Caprice Accra

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
Ayigya EC polling officer arrested for not stamping over 200 ballots cast! #Ghanaelections #GhanaDecides,Twitter,12/7/2012 10:43,SocialZakiyu,verified,Ayigya EC polling officer arrested for not stamping over 200 ballots cast,Fraud,NULL,"	 Ayigya EC",Its been confirmed. And the polling officer was arrested.,Y
RT @yaafosuah: Its barely 11am and our boimetric machine has broken down! #GhanaDecides Akuafo annex A,Twitter,12/7/2012 10:48,Fidelyn,ignored,Verification machine failure,NULL,yes,"Akuafo hall Annex A, Legon","There is a verification machine failure at the center

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
RT @mantsekev: No ballot papers at Agbogba EP church polling station. NO EC officials too. #GhanaDecides #fb,Twitter,12/7/2012 10:53,jay_gb3k3,ignored,No ballot papers at Agbogba EP church polling station. NO EC officials too. ,Delayed Logistics,NULL,Agbogba EP church polling station,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
Voting STILL hasn't started at Krowor constituency... It's about to get real #GhanaDecides #LetsVote,Twitter,12/7/2012 10:54,WhosWorld,ignored,Voting yet to start,Election Irregularity,yes,Krowor constituency.," Voting yet to start Krowor constituency.

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
Pictures of some voters at Bethel Academy in Dome-Kwabenya Const. are not available.They want answers.#Ghanadecides @joynewsontv,Twitter,12/7/2012 11:04,WiafeWadie,ignored,Missing Voters pictures,Election Irregularity,yes,"Bethel Academy , Dome-Kwabenya Const","Pictures of some voters at Bethel Academy in Dome-Kwabenya Const. are not available.

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"RT @233meetee: Asem ooo...hmmm""@raindolf: i jus saw a chinese man who voted @ my hood's polling station....eeeei Ghana #GhanaDecides""",Twitter,12/7/2012 11:14,AkyaaN,ignored,Chinese Man Votes (Allegedly),Fraud,yes,Not Provided Please investigate,"Chinese man allegedly votes

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"A guy gunned down at Ayigya, KNUST for trying to take the ballot box #GhanaDecides",Twitter,12/7/2012 11:18,laxiobeats,ignored,"A guy gunned down at Ayigya, KNUST for trying to take the ballot box",Ballot Snatching,yes,"Ayigya, KNUST",,Y
"A guy gunned down at Ayigya, KNUST for trying to take the ballot box #GhanaDecides",Twitter,12/7/2012 11:18,laxiobeats,ignored,"A guy gunned down at Ayigya, KNUST for trying to take the ballot box",Ballot Snatching,yes,"Ayigya, KNUST",Information false. nothing of that heard.,Y
RT @WhosWorld: â€œ@GhanaDecides: Some parts of Ledzokuku still dont have electoral materials  #Letsvote #Ghanadecidesâ€:-/,Twitter,12/7/2012 11:33,socialGH,ignored,No voting materials,Delayed Logistics,NULL, Ledzokuku,"Some parts of Ledzokuku still dont have electoral materials

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
hearing reports that a ballot box has been stolen in the ablekuma constituency... is this true? #ghanadecides,Twitter,12/7/2012 11:38,woenam,ignored,STOLEN BALLOT BOX,Ballot Snatching,yes,ablekuma constituency.," ballot box has been stolen in the ablekuma constituency.

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
11:36 am - The voting materials just arrived. #AnyaaSowutuom Constituency #TaboraPoint5 #GhanaDecides,Twitter,12/7/2012 11:38,supadupafly_naa,ignored,Delayed logistics,Delayed Logistics,yes,AnyaaSowutuom Constituency,"The voting materials just arrived  at AnyaaSowutuom Constituency

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
Ballot boxes in Nungua - Accra haven't arrived yet! #TV3 #GhanaElections #GhanaDecides #NPP #NDC,Twitter,12/7/2012 11:54,Jaysi9,ignored,No ballot boxes,Delayed Logistics,yes,Nungua,"Ballot boxes have not arrived yet

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
Another ballot box gone!!!!! In bremang. #Ghanadecides,Twitter,12/7/2012 11:54,just_quajjo,ignored,STOLEN BALLOT BOX,Fraud,yes,bremang," Another ballot box gone in bremang

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"RT @PhrekieRyca: AH!!! RT @Quame7: Atonsu agogo, Ballot box looted. #GhanaDecides",Twitter,12/7/2012 11:53,kaf_marl,ignored,Looting of boxes,Ballot Snatching,yes,Atonsu Agogo,"looting of ballot boxes at atonsu agogo

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"About 20 people rejected by verification machine causing problems in Pusiga, upper east region #GhanaDecides",Twitter,12/7/2012 11:53,NewsBytesNow,ignored, verification machine causing problems,Election Irregularity,yes,"Pusiga, Upper west","About 20 people rejected by verification machine causing problems in Pusiga, upper east region 

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"About 20 people rejected by verification machine causing problems in Pusiga, upper east region #GhanaDecides",Twitter,12/7/2012 11:53,NewsBytesNow,ignored,Verification machine rejects over 20 people,Election Irregularity,yes,Pusiga,"people getting angry at non-verification by machine

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
Reports of alleged ballot box snatching in various areas in the Ashanti region... Police have made some arrests #GhanaDecides,Twitter,12/7/2012 11:53,NewsBytesNow,ignored,ballot snatching,Fraud,yes,Ashanti Region,"Reports of alleged ballot box snatching in various areas in the Ashanti region.

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"RT @Quame7: ""@DavidQuartz: 3 people have been K.O.'d by a macho man at Ayeduase for tryong to loot a ballot box."" #GhanaDecides",Twitter,12/7/2012 12:01,DavidQuartz,ignored,Machomen KO people trying to loot ballot box,Macho men,NULL,Ayeduase,,Y
Paraku presby of Dome Kwabenya constituency still does not have election materials #GhanaDecides,Twitter,12/7/2012 11:52,NewsBytesNow,ignored,No voting materials yet,Delayed Logistics,yes,Paraku Presby. Dome-Kwabenya Constituency,"No voting since materials have not arrived yet at paraku presby. Dome kwabenya constitutency

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
Some electoral verification machines in Ayawaso West Wuogon not working #GhanaDecides,Twitter,12/7/2012 11:52,NewsBytesNow,ignored,Verifications machines not working,Election Irregularity,yes,Ayawaso West Wuogon,"Verification machines not working in that place

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
RT @AdwoaTwosteps: The incumbent MP(NDC) has arrested the PNC polling agent. #SomewhereInKomenda,Twitter,12/7/2012 12:04,RudeBoyyRudy,ignored,Incumbent MP NDC has arrested Polling Agent,Election Irregularity,NULL,Komenda,"Location not provided

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
At Okpoigono in the Krowor const. voting materials have still not arrived in 3 polling stations as @ 12noon @MetrotvGhana  #ghanaelections,Twitter,12/7/2012 12:02,ghanaelections,ignored,Delay of Electoral materials,Delayed Logistics,yes,Krowor constituency.," At Okpoigono in the Krowor constituency. voting materials have still not arrived in 3 polling stations as @ 12noon

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
At Okpoigono in the Krowor const. voting materials have still not arrived in 3 polling stations as @ 12noon @MetrotvGhana  #ghanaelections,Twitter,12/7/2012 12:02,ghanaelections,ignored,No materials present,Delayed Logistics,yes,Krowor Constituency,"As at present, no materials have arrived yet. Find out the polling stations and other needful info",Y
The Military and the Police have arrested the DCE of Walewale for holding three verification machines.#ghanadecides.,Twitter,12/7/2012 12:01,Abumubarik,verified,Walewale DCE arrested,Fraud,NULL,Walewale,"DCE at Walewale has been arrested by the police for possessing three verification machines.
***UPDATE***
Walewale DCE hold up by Police is true. DCE gave a lift to a police woman who was in charge of 3 verification machines and upon arrival at the polling station the people got angry. Both are in the custody of the police. ",Y
"RT @Abumubarik: Fire outbreak at Caprice in Accra, disrupted voting briefly. #ghanadecides",Twitter,12/7/2012 12:14,Chronikkk,ignored,Machomen KO people trying to loot ballot box,Macho men,yes,Ayeduase,,Y
"""@Abynaa_Serwaa: So the NDC have decided to steal ballot boxes at our strongholds?""",Twitter,12/7/2012 12:12,CHaSE_BlaQBWoy,ignored,Aledged ballot box snatching,Ballot Snatching,yes,,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
So Komenda NDC MP arrest PNC Polling Agent for no reason......smh....,Twitter,12/7/2012 12:17,RudeBoyyRudy,ignored,Party Agent Arrested,Party Thugs,yes,,,Y
RT @tweneboah_20: jxt casted ma vote. Afta seeing an ndc kild for stealn the ballot box .,Twitter,12/7/2012 12:27,kay_dae23,ignored,Violence,Violence,yes,,,Y
NdC strong holds â€œ@HibaAmbaBrown: Some polling stations haven't yet gotten their election materialsâ€,Twitter,12/7/2012 12:27,edembill,ignored,No materials,Delayed Logistics,yes,,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
"#PROOF dis is d BALLOT BOX THIEF at d Ayeduase Sch Park, KNUST  @NanaAkufo-Addo @GHANANPP pls RT http://t.co/mA8asdK4",Twitter,12/7/2012 12:44,qwasiMARIQUE,ignored,ballot snatching,Ballot Snatching,yes,"Aye Duase Sch Park, KNUST",Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
"#ultipolls NDC MP for Komenda,Mr. James Annan causes arrest of PNC polling agent,accusing him of collecting voter ID cards from voters.",Twitter,12/7/2012 12:43,rainwalt92,ignored,party agent arrest,Party Thugs,no,Komenda,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
BREAKING NEWS: . *mamprusi west DCE so far arrested for picking 2 ballot boxes ! God bless the Police and da NPP guys,Twitter,12/7/2012 12:43,RBlackFathers,ignored,Ballot box snatching,Ballot Snatching,yes,Mamprusi West,"please find it out

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"Ketu North constituency machine not working, ppl are asked to go home and come and vote tomorrow, Ghana paa, LOL",Twitter,12/7/2012 12:35,DaUltimateDj,workingonit,"	 Ketu North constituency machine not working, ppl are asked to go home and come and vote tomorrow",Election Irregularity,NULL,Ketu North,,Y
"Just heard of a guy who got lynched while running with a ballot box at Ayeduase, Kumasi. #GhanaDecides #GhanaElections",Twitter,12/7/2012 12:54,Fluoy_TheHybrid,verified,ballot snatcher beaten to death,Death,yes,"Ayeduase, Kumasi",Called Jerry who has also seen it. It has been confirmed by Jerry.,Y
"A guy wearing NDC shirt has been beaten to death at Ayeduase, KNUST for trying to take the ballot box #GhanaDecides",Twitter,12/7/2012 13:00,omgGhanaDotCom,verified,ballot snatcher beaten to death,Death,NULL,"Ayeduase, Kumasi",Called Jerry who has also seen it. It has been confirmed by Jerry.,Y
Presiding OFficer confirms checklist missing at a polling station at Ketu North... Dzodze... #GhanaElections  #GhanaDecides,Twitter,12/7/2012 13:04,Gh2012election,ignored,Ketu North Irregularity,Election Irregularity,yes,Ketu North,"Please check it out

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
A tear gas shot at the Ablekuma North Constituency to deter people from creating confusion #Ghanaelections #GhanaDecides,Twitter,12/7/2012 13:03,bigxghdotcom,verified,Tear gas,Violence,yes,Ablekuma North,"*****Update****

It is confirmed that the was some confusion.a man reportedly a police officer not in a uniform was intimidating voters  and has being arrested by the C.I.D",Y
RT @ghanaelections: the unthinkable happened-EC officer arrested for failing to stamp ballot papers - Ashanti region #ghanaelections @VO ...,Twitter,12/7/2012 13:24,Kwatontoh,fresh,Fraud,Fraud,yes,AshantiRegion,unverified,Y
Presiding OFficer confirms checklist missing at a polling station at Ketu North... Dzodze... #GhanaElections #GhanaDecides,Twitter,12/7/2012 13:06,bigxghdotcom,ignored,Checklist missing in Ketu North,Fraud,NULL,Ketu North,"No check list at polling station

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
NDC GUY STELL A BALLOT BOX IN KUMASI http://t.co/zVFvCifv,Twitter,12/7/2012 13:29,NelPrissy,ignored,Stolen ballot box,Ballot Snatching,yes,kumasi,,Y
"Voting suspended at VRA International School, Akuse. Verification machine faulty. #GhanaDecides http://t.co/tgTQ1w0A",Twitter,12/7/2012 13:29,Delalorm,verified,voting suspended,Delayed Logistics,yes,"Akuse, Akosombo","Voting has been suspended for two hours since the 12 noon.Machine's battery got faulty and was replaced many times but still didnt work.People waited around for awhile but most have left.
After 3 hours,machines replaced and voting going on smoothly.",Y
BNI arrested an EC official for deliberately messing up the elderly ballot papers in B/A #ghanadecides,Twitter,12/7/2012 13:29,omgGhanaDotCom,ignored,BNI arrest EC official,Fraud,yes,Brong Ahafo,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
BNI arrested an EC official for deliberately messing up the elderly ballot papers in B/A #ghanadecides,Twitter,12/7/2012 13:29,omgGhanaDotCom,ignored,Police Arrest,Election Irregularity,yes,Brong Ahafo,"I couldn't find the particular polling station, still working on it

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"The presiding EO @ e Tema West Mangoase area, has been accused of telling electorates the candidate he wants them to vote for  #Ghanadecides",Twitter,12/7/2012 13:34,NewsBytesNow,ignored,Illegal campaign by presiding officer ,Election Irregularity,yes,Tema West Mangoase area,"The presiding officer at Tema West Mangoase area, has been accused of telling electorates the candidate he wants them to vote for.

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"FUNNY, An #EC officer severely beaten when he tries to repositionin a ballot box. #Kumasi is ready for Whateva. lol",Twitter,12/7/2012 13:33,Sergiomatic,ignored,Beating,Beating,yes,"Kumasi, Atwima Twedee, near Afia Kobi SHS",Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
"""@NewsBytesNow: Gbogba ascension SDA polling station not voting... No election material since morning. 3 and a half hours more #Ghanadecides",Twitter,12/7/2012 13:33,isaac_world200,ignored,No election material since morning. 3 and a half hours more ,Delayed Logistics,yes,Gbogba ascension SDA polling station,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
Ghana Elections: Polls open across the country: Weak Verification Batteries Leave Voters Stranded At Taifa (Live... http://t.co/kPxPvSbo,Twitter,12/7/2012 13:32,NakFM,ignored,Verification machine failure,Election Irregularity,yes,Taifa ,"Weak Verification Batteries Leave Voters Stranded At Taifa 

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
RT @bigxghdotcom: BNI arrested an EC official for deliberately messing up the elderly ballot papers in B/A #ghanadecides,Twitter,12/7/2012 13:31,Enock4seth,ignored, BNI arrested an EC official for deliberately messing up the elderly ballot papers in ,Fraud,NULL,B/A,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
Under-aged voter arrested at the La Bethany Apostolic polling station. He was wearing EC jacket used by e EC polling officials.#ghanadecides,Twitter,12/7/2012 13:44,Abumubarik,ignored,Under-Aged voter arrested,Fraud,NULL,La Bethany Apostolic ,"He was wearing a jacket reserved for EC officials

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"Ketu North machine not working, EC  official is pissed, has decided to quit supervising the election..PO on his... http://t.co/AVlttriG",Twitter,12/7/2012 13:37,omgGhanaDotCom,ignored,"Ketu North machine not working, EC official is pissed and quits supervising the election",Election Irregularity,NULL,Ketu North,"more information needed

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
Ablekuma..Ebenezer secondary school polling station â€¦verification machine has broken down..voters don't know what to do #Ghanadecides,Twitter,12/7/2012 13:49,bigxghdotcom,verified,verification machine break down,Delayed Logistics,yes,Ablekuma,,Y
Massa dem no kill no bro...na i dey der..dem jz beat am...ba wat dey shw say he b NDC? RT @MrSoEndowed: (cont) http://t.co/fwV69Rwl,Twitter,12/7/2012 13:56,mr_rAq,ignored,man beaten,Violence,yes,,"man beaten at polling station

Final Update: Lost informant to confirm incident. Message is too old to verify.",Y
"RT @Aqweci: cc @DavidQuartz RT @omgGhanaDotCom: A guy wearing NDC shirt has been beaten to death at Ayeduase, KNUST for trying to take t ...",Twitter,12/7/2012 14:03,DavidQuartz,ignored,man killed,NULL,yes,Ayeduase," A guy wearing NDC shirt has been beaten to death at Ayeduase, KNUST for trying to take ballot box",Y
Several cases of minors (even under 14) in queues with voter IDs set to vote in Tamale.. #GhanaElections #GhanaDecides,Twitter,12/7/2012 14:09,Gh2012election,ignored,Minor Voting,Election Irregularity,yes,Tamale central,Final Update: Lost informant to confirm incident. Message is too old to verify.,Y
"RT @adwoadwommoh: ""@opoowazy: #ghvotestv3 Ballot boxes reported to hv bn stolen at Ayigya and Atonsu in Kumasi,Ash region..."" eiiii",Twitter,12/7/2012 14:09,opoowazy,ignored,Stolen ballot boxes,Ballot Snatching,NULL,Ayigya and Atonsu in Kumasi.Ashanti region,,Y
Voters Demand For More Ballot Papers At Akwatia http://t.co/poXpeTox,Twitter,12/7/2012 14:12,ghfilladotnet,workingonit,Shortage of ballot papers,Election Irregularity,yes,Akwatia," 	
Voters Demand For More Ballot Papers At Akwatia",Y
A young man has just been arrested and handcuffed at Ledzekuku constituency for double registration #GhanaDecides #letsvote,Twitter,12/7/2012 14:21,jampadu,workingonit,Arrest,Fraud,yes,Ledzokuku,,Y
#Ghanaelections #Ushahidi verification machine broken down for over an hour at Sakumono Corpus Christi http://t.co/0j8g41SY @Ushahidi,Ghana Votes Facebook,12/7/2012 14:19,Ghana Votes,workingonit,Verification machine failure,Election Irregularity,yes,Sakumono Corpus Christi,verification machine broken down for over an hour at Sakumono Corpus Christi,Y
RT @jampadu: A young man has just been arrested and handcuffed at Ledzekuku constituency for double registration #GhanaDecides,Twitter,12/7/2012 14:30,O_Emscil,workingonit,Double registration,Fraud,yes,Ledzekuku constituency,A young man has been allegedly arrested and handcuffed at Ledzekuku constituency for double registration,Y
Verification machine at Future leaders polling station at Ashaiman has been broken down about an hour,Twitter,12/7/2012 14:32,ghanaelections,workingonit,Verification machine failure,Election Irregularity,yes," Future leaders polling station , Ashaiman",Verification machine at Future leaders polling station at Ashaiman has been broken down about an hour,Y
"RT @GhanaDecides: Folks waiting to vote in Abeadze Kyeakor, a village in Mfantseman, CR. #GhanaDecides http://t.co/jSMw0W6m",Twitter,12/7/2012 14:47,abusua,workingonit,Voting yet to start,Delayed Logistics,yes,Abeadzek Kyeakor - Mfantsiman CR,Voting yet to commence,Y
The NPP task force just attacked NADMO HQ ...... I trust von,Twitter,12/7/2012 14:46,Random_skul_boy,verified,alleged attack on NADMO H.Q,Party Thugs,yes,,"NPP task force allegedly  attacked NADMO head quarters
Police Heading towards the Location...........",Y
"garrison primary school michel camp, verification machine is not working #Ghanaelections #GhanaDecides",Twitter,12/7/2012 14:51,omgGhanaDotCom,ignored,verification machine break down,Delayed Logistics,yes,Michel Camp,,Y
"SO Quansah polling station,2 electoral Officers have left post to go and vote. Voters becoming anxious#ghanaelections@GhanaDecides@konkrumah",Twitter,12/7/2012 14:49,Lamisi_d,workingonit,Absent Electoral Officers,Election Irregularity,yes,SO Quansah,,Y
RT @ghanaelections: Pockets of areas in western region experiencing continual failures of verification machines @MetrotvGhana  #ghanaele ...,Twitter,12/7/2012 14:57,naalamileymillz,ignored,verification machine break down,Delayed Logistics,yes,western region,igno,Y
Voting at Mbrom polling centre in Manhyia South will likely be deferred because the voters' register has gone missing #UltiPolls,Twitter,12/7/2012 14:57,Quabena_Jamal,workingonit,deffered election,Delayed Logistics,yes,"mbrom, Manhyia South",Voting likely to be deffered due to missing register,Y
"Atonsu Presby School polling station Asokwa constituency, ballot box was picked but police have tracked and retrieved it #GhanaDecides",Twitter,12/7/2012 14:59,bigxghdotcom,ignored,ballot snatching,Ballot Snatching,yes,Asokwa constituency,,Y
"Ayigya Zongo -Kumasi, problem arising .. Police on their way to calm things #ghanadecides",Twitter,12/7/2012 15:03,bigxghdotcom,ignored,violence at Ayigya Zongo,Violence,yes,Ayigya Zongo -Kumasi," 	
Ayigya Zongo -Kumasi, problem arising",Y
"Some voltarians sack electoral officers, refusing to vote. looool, they say dying horse NDC failed them.",Twitter,12/7/2012 15:01,Nhyira777,workingonit,Chasing electoral officers away,Election Irregularity,yes,Volta Region,Find the exact polling stations,Y
"Some voltarians sack electoral officers, refusing to vote. looool, they say dying horse NDC failed them.",Twitter,12/7/2012 15:01,Nhyira777,workingonit,Refusal to vote,Violence,yes,,Some voltarians allegedly sacked electoral officers and refuse to vote.,Y
Voting has come to an abrupt end at the Most Holy Heart School because the verification machine has broken down. #ghanadecides,Twitter,12/7/2012 15:11,Abumubarik,workingonit,Voting Suspended,Delayed Logistics,yes,Holy Heart School,Voting suspended because verification machines are broken down,Y
Group of young men have locked up NADMO boss alleging he is in possession of some ballot boxes to be used to rig the elections #ghanadecides,Twitter,12/7/2012 15:19,bigxghdotcom,verified,Nadmo boss,Ballot Snatching,yes,Unknown,"Still working on the location

The Police confirm the incident and subsequent arrest have being made

As at 4:07pm, the police was in full control",Y
"Yh some foolish NDC machoman""@dj_nahmean: Someone has been killed at ayeduase park. Herrh someway oo""",Twitter,12/7/2012 15:22,Don_Bleek,ignored,Macho man killed,Macho men,yes,ayeduase park, A man has allegedly been killed at ayeduase park,Y
The situation at de chiraa station A&amp;B is that they're mentioning the name's of the electorates before they cast their ballots #GhanaDecides,Twitter,12/7/2012 15:19,J_oppong,workingonit,Irregularity,Election Irregularity,no,Sunyani Chiraa,"Well, you could check it out, might not be so important thoug",Y
Heard in some part of kumasi  if you come after 3 u wont be allowed to vote.how true is that   #Ghvotes,Twitter,12/7/2012 15:24,yark55,ignored,Alleged refusal to vote,Fraud,yes,Kumasi,It has been alleged that in some parts of Kumasi that people come after 3pm wont be allowed to vote,Y
